"model_id","metric","mean","sd","min","max","worst_abs_delta_from_mean"
"v2_glm_age_powerbrand","capped_pp_gini",0.20008000070839,0,0.20008000070839,0.20008000070839,0
"v2_glm_age_powerbrand","raw_pp_gini",0.364117446363855,0,0.364117446363855,0.364117446363855,0
"v2_glm_age_powerbrand","capped_pp_mae",217.178076440476,0,217.178076440476,217.178076440476,0
"v2_glm_age_powerbrand","capped_pp_calibration_gap",0.0125386327456107,0,0.0125386327456107,0.0125386327456107,0
