"fold","policies","claim_rows","observed_claims","predicted_claims","frequency_gini","frequency_mae","frequency_rmse","frequency_poisson_deviance","raw_severity_mae","raw_severity_rmse","raw_severity_gamma_deviance","capped_severity_mae","capped_severity_rmse","capped_severity_gamma_deviance","raw_pp_gini","raw_pp_mae","raw_pp_rmse","raw_pp_observed_loss_cost","raw_pp_predicted_loss_cost","raw_pp_calibration_gap","capped_pp_gini","capped_pp_mae","capped_pp_rmse","capped_pp_observed_loss_cost","capped_pp_predicted_loss_cost","capped_pp_calibration_gap","bad_prediction_count","parameter_count","frequency_aic","severity_aic","capped_severity_aic","frequency_bic","severity_bic","capped_severity_bic","max_abs_coefficient","policy_leakage_count"
1,110179,4303,4303,4311.66960521801,0.176499319407154,0.132331306707077,0.488296367635964,0.25121952739379,2116.56334085191,23502.1370584981,1.84588912252338,1236.88694170388,3313.69010043044,1.14242892507919,0.339376674373639,284.256518248261,10001.3329648897,161.710716456442,135.785875946369,-0.160316156394347,0.208938432461096,218.744906670878,2872.87638368256,114.537600613732,115.578243614112,0.00908560153874166,0,,,,,,,,,0
2,110178,4312,4312,4308.83980238896,0.177857328620719,0.132370348744823,0.470667951507049,0.250382980233119,1690.85620251761,9009.84814182852,1.66939042691905,1268.46133513898,3656.6241281154,1.25505819124082,0.0938320359359459,251.352996929952,8401.38516827249,144.925443892339,118.214476821908,-0.184308333671718,0.162307090856628,220.069106102914,2773.58146527462,120.815403835505,110.180570741919,-0.0880254732092455,0,,,,,,,,,0
3,110178,4326,4326,4309.98946054287,0.19165756971563,0.132525301242904,0.464423099383414,0.251375262575069,1681.03356787514,6525.06220848842,1.35863054557673,1200.83826698486,3048.26252044873,1.11711754617788,0.204740514913331,254.43368230262,3437.02922085107,124.963620134835,143.514806339322,0.148452695148164,0.197143364016811,215.887933342735,1953.70248450389,110.741277583998,116.65991549706,0.0534456351072188,0,,,,,,,,,0
