"model_id","metric","mean","sd","min","max","worst_abs_delta_from_mean"
"v2_lgb_conservative_feature_fraction","capped_pp_gini",0.206890626463939,0.00511097423227296,0.201922433478788,0.212133318876485,0.00524269241254668
"v2_lgb_conservative_feature_fraction","raw_pp_gini",0.385255651102111,0.00449261921551172,0.380096434735277,0.388304825335966,0.00515921636683475
"v2_lgb_conservative_feature_fraction","capped_pp_mae",215.98190267393,1.45747919369395,214.69758097745,217.56594139908,1.58403872515078
"v2_lgb_conservative_feature_fraction","capped_pp_calibration_gap",-0.000875769265344758,0.0139339574635741,-0.0132657277032963,0.0142086344584045,0.0150844037237492
