"model_id","metric","mean","sd","min","max","worst_abs_delta_from_mean"
"v2_lgb_lower_learning_rate","capped_pp_gini",0.211437668697431,0.00348888527791964,0.208729538157202,0.215374724911257,0.00393705621382567
"v2_lgb_lower_learning_rate","raw_pp_gini",0.386038820545339,0.00855036434555413,0.380881317139629,0.395908583797135,0.00986976325179595
"v2_lgb_lower_learning_rate","capped_pp_mae",216.328658954634,1.19495442414987,215.448237609772,217.688956453092,1.36029749845829
"v2_lgb_lower_learning_rate","capped_pp_calibration_gap",0.00291469712643117,0.0120218419558055,-0.00601093481567748,0.0165848202410467,0.0136701231146155
