"model_id","seed","capped_pp_gini","raw_pp_gini","capped_pp_mae","capped_pp_rmse","capped_pp_calibration_gap","raw_pp_calibration_gap","bad_prediction_count","policy_leakage_count"
"v2_glm_power_brand_interaction",20260423,0.191221216468649,0.340959210356621,217.14689428639,1755.65949253549,0.0125071994947424,-0.155331787521386,0,0
"v2_glm_power_brand_interaction",20260431,0.191221216468649,0.340959210356621,217.14689428639,1755.65949253549,0.0125071994947424,-0.155331787521386,0,0
"v2_glm_power_brand_interaction",20260439,0.191221216468649,0.340959210356621,217.14689428639,1755.65949253549,0.0125071994947424,-0.155331787521386,0,0
