"fold","policies","claim_rows","observed_claims","predicted_claims","frequency_gini","frequency_mae","frequency_rmse","frequency_poisson_deviance","raw_severity_mae","raw_severity_rmse","raw_severity_gamma_deviance","capped_severity_mae","capped_severity_rmse","capped_severity_gamma_deviance","raw_pp_gini","raw_pp_mae","raw_pp_rmse","raw_pp_observed_loss_cost","raw_pp_predicted_loss_cost","raw_pp_calibration_gap","capped_pp_gini","capped_pp_mae","capped_pp_rmse","capped_pp_observed_loss_cost","capped_pp_predicted_loss_cost","capped_pp_calibration_gap","bad_prediction_count","parameter_count","frequency_aic","severity_aic","capped_severity_aic","frequency_bic","severity_bic","capped_severity_bic","max_abs_coefficient","policy_leakage_count"
1,110179,4303,4303,4310.75897650051,0.177446336154077,0.132314641328822,0.488287903748076,0.251177427692442,2117.72245911955,23502.2695450874,1.84748185798818,1231.65335898013,3313.59948759106,1.14214207172462,0.337313087846451,284.297845290012,10001.3198104852,161.710716456442,135.838751820123,-0.159989178226707,0.208557348094759,218.223244544624,2872.87273835984,114.537600613732,114.997475718495,0.00401505795737448,0,,,,,,,,,0
2,110178,4312,4312,4307.9241855791,0.177529554965634,0.132353767951569,0.470661384309806,0.250375316826205,1686.753705097,9016.53467483407,1.70851483516258,1257.94440680471,3658.11543768305,1.26025827528537,0.0798586683492235,250.4325677863,8401.42930260119,144.925443892339,117.220501180366,-0.191166864615949,0.156728834827889,218.96956167123,2773.58192008118,120.815403835505,109.01478499247,-0.0976747870586305,0,,,,,,,,,0
3,110178,4326,4326,4309.45602123433,0.191512392976939,0.132510188780291,0.464411512660522,0.251345458203776,1680.61454963183,6525.40888048371,1.35923359994049,1175.11696793207,3050.67656238348,1.12304986791692,0.199763998819996,254.502827945498,3437.03034137851,124.963620134835,143.602467992164,0.149154192533941,0.183782347052723,213.18267280692,1953.69626609472,110.741277583998,113.728082267983,0.0269710152270864,0,,,,,,,,,0
