"fold","policies","claim_rows","observed_claims","predicted_claims","frequency_gini","frequency_mae","frequency_rmse","frequency_poisson_deviance","raw_severity_mae","raw_severity_rmse","raw_severity_gamma_deviance","capped_severity_mae","capped_severity_rmse","capped_severity_gamma_deviance","raw_pp_gini","raw_pp_mae","raw_pp_rmse","raw_pp_observed_loss_cost","raw_pp_predicted_loss_cost","raw_pp_calibration_gap","capped_pp_gini","capped_pp_mae","capped_pp_rmse","capped_pp_observed_loss_cost","capped_pp_predicted_loss_cost","capped_pp_calibration_gap","bad_prediction_count","parameter_count","frequency_aic","severity_aic","capped_severity_aic","frequency_bic","severity_bic","capped_severity_bic","max_abs_coefficient","policy_leakage_count"
1,110179,4303,4303,4312.36021666629,0.175091627827475,0.132387842895982,0.488329850644933,0.251371115450108,2094.05253433308,23502.7813733162,1.85421312164391,1229.75081859376,3314.22751249805,1.14370880772737,0.325598056957694,282.347791291307,10001.4114063438,161.710716456442,133.620447658914,-0.173706909554715,0.20139968040151,218.169680018111,2872.90607732809,114.537600613732,114.856201717637,0.00278162893405778,0,,,,,,,,,0
2,110178,4312,4312,4309.98430699796,0.177958374201882,0.132447719990774,0.470697320216036,0.25050043679431,1665.35244663593,9009.55063034632,1.67100757928878,1247.85281701118,3659.54053191058,1.26446948152654,0.102630951344788,248.907919378099,8401.38449061962,144.925443892339,115.384702238649,-0.20383406019191,0.157862708757863,218.071476934413,2773.61808009898,120.815403835505,107.911798102027,-0.106804309085015,0,,,,,,,,,0
3,110178,4326,4326,4310.21152727703,0.191019331749828,0.132585789645125,0.464459718641849,0.251559140272158,1680.48249463488,6526.05226705563,1.36135613906084,1188.8084339517,3048.64476361562,1.1178452203943,0.20904095497514,254.540969084745,3437.03577364583,124.963620134835,143.500195896797,0.1483357775804,0.196739715370646,214.752643677647,1953.71723133565,110.741277583998,115.341892170022,0.0415438099179819,0,,,,,,,,,0
