"model_id","seed","capped_pp_gini","raw_pp_gini","capped_pp_mae","capped_pp_rmse","capped_pp_calibration_gap","raw_pp_calibration_gap","bad_prediction_count","policy_leakage_count"
"v2_lgb_higher_leaf_floor",20260423,0.206472736067474,0.38821249796182,215.047894219761,1755.42264320536,-0.00978498398364084,-0.204019806996487,0,0
"v2_lgb_higher_leaf_floor",20260431,0.208553506120736,0.385782195012702,215.292349414008,1755.42015700758,-0.0075296577388332,-0.184771977767953,0,0
"v2_lgb_higher_leaf_floor",20260439,0.203408658524881,0.383176604841422,216.622938586071,1755.3782515226,0.00544392627336582,-0.169216536352459,0,0
