"model_id","metric","mean","sd","min","max","worst_abs_delta_from_mean"
"v2_lgb_higher_leaf_floor","capped_pp_gini",0.206144966904364,0.00258803760876036,0.203408658524881,0.208553506120736,0.00273630837948269
"v2_lgb_higher_leaf_floor","raw_pp_gini",0.385723765938648,0.0025184549524539,0.383176604841422,0.38821249796182,0.00254716109722608
"v2_lgb_higher_leaf_floor","capped_pp_mae",215.65439407328,0.847642873173476,215.047894219761,216.622938586071,0.968544512791084
"v2_lgb_higher_leaf_floor","capped_pp_calibration_gap",-0.00395690514970274,0.00821908435905998,-0.00978498398364084,0.00544392627336582,0.00940083142306855
