"fold","policies","claim_rows","observed_claims","predicted_claims","frequency_gini","frequency_mae","frequency_rmse","frequency_poisson_deviance","raw_severity_mae","raw_severity_rmse","raw_severity_gamma_deviance","capped_severity_mae","capped_severity_rmse","capped_severity_gamma_deviance","raw_pp_gini","raw_pp_mae","raw_pp_rmse","raw_pp_observed_loss_cost","raw_pp_predicted_loss_cost","raw_pp_calibration_gap","capped_pp_gini","capped_pp_mae","capped_pp_rmse","capped_pp_observed_loss_cost","capped_pp_predicted_loss_cost","capped_pp_calibration_gap","bad_prediction_count","parameter_count","frequency_aic","severity_aic","capped_severity_aic","frequency_bic","severity_bic","capped_severity_bic","max_abs_coefficient","policy_leakage_count"
1,110179,4303,4303,4313.06111485523,0.175865723704121,0.132347966638207,0.488300106798043,0.251239952616092,2116.77408308918,23502.255900227,1.84733847659568,1241.60093796448,3313.67281419029,1.14241590286166,0.336094750383046,284.272861891486,10001.336949736,161.710716456442,135.807697548311,-0.160181214181358,0.20927823898659,219.191067773053,2872.8805616223,114.537600613732,116.07402261647,0.013414127714439,0,,,,,,,,,0
2,110178,4312,4312,4311.14019573853,0.177760853329652,0.132398232747438,0.470661737969494,0.250359502840071,1692.19965189117,9009.51717918779,1.66762428910494,1257.46296107677,3658.80315405857,1.26258901990088,0.0987508076289352,251.503897654587,8401.37766582124,144.925443892339,118.382040892642,-0.1831521248913,0.157881885062719,218.953437617224,2773.58702634414,120.815403835505,108.995704545745,-0.0978327176380036,0,,,,,,,,,0
3,110178,4326,4326,4307.80736099784,0.192471364983243,0.132484831876775,0.464412918341442,0.251325200375148,1683.43899196015,6525.38634407316,1.35938139264445,1176.24239699241,3050.49149441634,1.12229015077814,0.210105842612647,254.55369206042,3437.00558503383,124.963620134835,143.663816433876,0.149645122947495,0.192036910884387,213.17233891096,1953.67925879757,110.741277583998,113.735680556024,0.027039628197851,0,,,,,,,,,0
